UserId,SessionId,ArticleID Served,Article Rank,Click,Time Spent (seconds)
495,1,339,10,False,0
495,2,2188,1,True,74
495,2,3526,2,False,0
495,2,707,3,False,0
495,2,959,4,True,17
495,2,1813,5,True,97
495,2,3175,6,True,27
495,2,4193,7,False,0
495,2,1254,8,True,44
495,2,3957,9,True,71
495,2,2662,10,False,0
496,1,3312,1,False,0
496,1,1323,2,True,24
496,1,3050,3,True,20
496,1,1356,4,True,40
496,1,3630,5,True,28
496,1,1260,6,True,78
496,1,1580,7,True,40
496,1,3279,8,False,0
496,1,3217,9,True,47
496,1,3775,10,True,25
496,2,1223,1,False,0
496,2,3767,2,False,0
496,2,2121,3,True,91
496,2,1671,4,False,0
496,2,3110,5,False,0
496,2,4727,6,True,92
496,2,1878,7,False,0
496,2,360,8,True,81
496,2,57,9,False,0
496,2,1430,10,True,15
496,3,2851,1,True,83
496,3,2021,2,False,0
496,3,3940,3,False,0
496,3,3883,4,False,0
496,3,4460,5,False,0
496,3,396,6,False,0
496,3,1072,7,True,71
496,3,619,8,False,0
496,3,4195,9,True,88
496,3,2503,10,False,0
496,4,3196,1,True,72
496,4,2414,2,True,28
496,4,2387,3,True,63
496,4,1002,4,False,0
496,4,1101,5,False,0
496,4,3242,6,True,93
496,4,3983,7,False,0
496,4,892,8,False,0
496,4,1948,9,False,0
496,4,3311,10,True,54
496,5,1920,1,False,0
496,5,150,2,True,57
496,5,4509,3,True,18
496,5,4604,4,False,0
496,5,4193,5,False,0
496,5,4698,6,True,75
496,5,2773,7,True,90
496,5,2871,8,True,42
496,5,4745,9,False,0
496,5,2912,10,False,0
496,6,3254,1,False,0
496,6,3925,2,False,0
496,6,925,3,False,0
496,6,2869,4,True,71
496,6,1898,5,False,0
496,6,2413,6,False,0
496,6,2100,7,False,0
496,6,1579,8,True,77
496,6,1404,9,True,56
496,6,4347,10,False,0
496,7,3500,1,False,0
496,7,826,2,False,0
496,7,4236,3,False,0
496,7,2744,4,True,63
496,7,539,5,False,0
496,7,4637,6,True,91
496,7,3817,7,False,0
496,7,2430,8,True,19
496,7,3365,9,False,0
496,7,4688,10,False,0
497,1,3061,1,False,0
497,1,3424,2,False,0
497,1,4143,3,False,0
497,1,1488,4,True,81
497,1,313,5,True,53
497,1,4458,6,False,0
497,1,1075,7,True,39
497,1,1424,8,False,0
497,1,2298,9,False,0
497,1,2161,10,False,0
497,2,3285,1,True,23
497,2,1574,2,False,0
497,2,2516,3,False,0
497,2,1244,4,False,0
497,2,4281,5,True,89
497,2,1770,6,False,0
497,2,4743,7,True,12
497,2,3982,8,False,0
497,2,1362,9,True,13
497,2,2673,10,False,0
498,1,4231,1,False,0
498,1,2857,2,True,37
498,1,2865,3,False,0
498,1,3639,4,True,44
498,1,2602,5,False,0
498,1,3795,6,False,0
498,1,1349,7,False,0
498,1,2909,8,True,74
498,1,607,9,False,0
498,1,1565,10,True,67
498,2,726,1,True,36
498,2,3628,2,True,24
498,2,3502,3,True,33
498,2,1536,4,True,31
498,2,2565,5,True,59
498,2,1234,6,False,0
498,2,1640,7,False,0
498,2,4298,8,False,0
498,2,4191,9,True,51
498,2,222,10,True,68
499,1,629,1,False,0
499,1,68,2,False,0
499,1,2632,3,False,0
499,1,2927,4,False,0
499,1,3066,5,False,0
499,1,2820,6,True,54
499,1,235,7,False,0
499,1,2378,8,False,0
499,1,538,9,True,60
499,1,1470,10,True,75
499,2,1231,1,False,0
499,2,1564,2,True,31
499,2,1711,3,True,57
499,2,1967,4,False,0
499,2,3681,5,False,0
499,2,3140,6,False,0
499,2,3177,7,False,0
499,2,2546,8,False,0
499,2,4471,9,False,0
499,2,2675,10,False,0
499,3,4692,1,False,0
499,3,2659,2,True,23
499,3,2493,3,False,0
499,3,472,4,False,0
499,3,2028,5,False,0
499,3,1913,6,False,0
499,3,4828,7,True,71
499,3,520,8,True,95
499,3,3405,9,True,26
499,3,1914,10,True,11
499,4,4793,1,True,94
499,4,3544,2,True,30
499,4,3401,3,False,0
499,4,3869,4,True,40
499,4,4085,5,False,0
499,4,3497,6,True,11
499,4,3214,7,False,0
499,4,1911,8,True,95
499,4,541,9,True,23
499,4,479,10,False,0
500,1,4735,1,True,42
500,1,1488,2,False,0
500,1,739,3,False,0
500,1,4775,4,True,90
500,1,670,5,True,31
500,1,3012,6,False,0
500,1,2014,7,True,36
500,1,3494,8,False,0
500,1,1129,9,True,30
500,1,4194,10,False,0
501,1,2953,1,False,0
501,1,1040,2,False,0
501,1,287,3,True,13
501,1,2492,4,True,31
501,1,519,5,True,36
501,1,1684,6,True,40
501,1,769,7,False,0
501,1,1257,8,True,66
501,1,3128,9,True,95
501,1,2622,10,True,30
501,2,4633,1,True,19
501,2,4093,2,False,0
501,2,1411,3,True,81
501,2,1602,4,False,0
501,2,309,5,True,96
501,2,2287,6,True,59
501,2,4331,7,False,0
501,2,2208,8,False,0
501,2,1843,9,True,55
501,2,1901,10,False,0
501,3,2482,1,True,17
501,3,2061,2,False,0
501,3,3252,3,False,0
501,3,3274,4,True,87
501,3,2589,5,False,0
501,3,4489,6,True,32
501,3,1821,7,True,79
501,3,2439,8,False,0
501,3,54,9,True,69
501,3,309,10,False,0
502,1,3600,1,True,29
502,1,3448,2,False,0
502,1,1561,3,False,0
502,1,2568,4,False,0
502,1,2160,5,True,70
502,1,641,6,True,87
502,1,1543,7,False,0
502,1,3185,8,True,44
502,1,1361,9,False,0
502,1,2934,10,True,65
503,1,3380,1,True,85
503,1,1845,2,True,61
503,1,3272,3,False,0
503,1,1355,4,True,73
503,1,4580,5,True,65
503,1,1797,6,True,10
503,1,776,7,False,0
503,1,1349,8,True,72
503,1,166,9,True,79
503,1,93,10,True,66
503,2,3400,1,False,0
503,2,3856,2,False,0
503,2,3989,3,True,29
503,2,4644,4,True,62
503,2,4566,5,True,60
503,2,1352,6,False,0
503,2,1146,7,True,82
503,2,4337,8,True,15
503,2,36,9,True,66
503,2,2469,10,True,30
503,3,1613,1,True,25
503,3,4561,2,False,0
503,3,34,3,True,27
503,3,928,4,True,59
503,3,1760,5,True,14
503,3,2465,6,False,0
503,3,259,7,False,0
503,3,4106,8,False,0
503,3,2178,9,True,23
503,3,1167,10,True,52
503,4,2940,1,False,0
503,4,519,2,False,0
503,4,3118,3,True,75
503,4,3259,4,False,0
503,4,1120,5,False,0
503,4,4394,6,True,58
503,4,4201,7,True,93
503,4,1415,8,True,38
503,4,3946,9,False,0
503,4,674,10,False,0
503,5,3218,1,False,0
503,5,3409,2,True,61
503,5,1119,3,True,91
503,5,4423,4,False,0
503,5,120,5,True,13
503,5,3198,6,True,99
503,5,1424,7,False,0
503,5,1463,8,True,92
503,5,2244,9,False,0
503,5,781,10,True,20
503,6,3469,1,True,84
503,6,793,2,False,0
503,6,4206,3,True,64
503,6,1446,4,True,14
503,6,2370,5,True,48
503,6,2715,6,True,63
503,6,2351,7,False,0
503,6,2599,8,True,19
503,6,1385,9,False,0
503,6,4785,10,True,98
503,7,3047,1,False,0
503,7,2722,2,True,85
503,7,662,3,True,27
503,7,2399,4,False,0
503,7,3628,5,False,0
503,7,2683,6,False,0
503,7,1879,7,True,43
503,7,419,8,True,66
503,7,2700,9,False,0
503,7,897,10,True,29
503,8,1833,1,False,0
503,8,3158,2,True,67
503,8,810,3,True,10
503,8,2241,4,False,0
503,8,3786,5,True,77
503,8,2783,6,False,0
503,8,584,7,False,0
503,8,2703,8,True,58
503,8,2846,9,True,89
503,8,1556,10,True,20
504,1,3394,1,False,0
504,1,2494,2,False,0
504,1,4479,3,False,0
504,1,2380,4,True,86
504,1,116,5,False,0
504,1,3213,6,True,81
504,1,2746,7,True,95
504,1,4107,8,False,0
504,1,1415,9,True,20
504,1,3,10,False,0
504,2,1432,1,True,71
504,2,2023,2,False,0
504,2,3724,3,True,14
504,2,3767,4,True,42
504,2,3292,5,False,0
504,2,4170,6,True,33
504,2,867,7,False,0
504,2,343,8,False,0
504,2,4089,9,False,0
504,2,4338,10,True,91
504,3,3066,1,False,0
504,3,3316,2,True,75
504,3,2424,3,True,76
504,3,2825,4,False,0
504,3,3435,5,True,76
504,3,1790,6,False,0
504,3,4302,7,True,58
504,3,5,8,True,12
504,3,4673,9,True,22
504,3,1997,10,True,88
504,4,125,1,True,67
504,4,3031,2,True,56
504,4,1092,3,False,0
504,4,1990,4,True,14
504,4,4090,5,True,54
504,4,268,6,False,0
504,4,1116,7,True,50
504,4,1826,8,False,0
504,4,1576,9,True,84
504,4,3859,10,True,77
505,1,109,1,True,99
505,1,722,2,False,0
505,1,1755,3,False,0
505,1,373,4,True,82
505,1,1654,5,True,66
505,1,997,6,True,60
505,1,451,7,False,0
505,1,2938,8,False,0
505,1,886,9,True,85
505,1,3646,10,True,91
506,1,1672,1,True,87
506,1,394,2,True,12
506,1,2657,3,True,13
506,1,2671,4,True,55
506,1,1599,5,True,71
506,1,442,6,False,0
506,1,2893,7,False,0
506,1,2994,8,False,0
506,1,2630,9,False,0
506,1,1349,10,True,43
506,2,438,1,False,0
506,2,3628,2,True,31
506,2,4381,3,True,46
506,2,3666,4,True,14
506,2,3947,5,True,77
506,2,2955,6,False,0
506,2,2143,7,False,0
506,2,2385,8,False,0
506,2,4403,9,False,0
506,2,461,10,True,99
507,1,3370,1,True,43
507,1,957,2,True,15
507,1,4649,3,False,0
507,1,4151,4,True,90
507,1,2108,5,False,0
507,1,806,6,True,86
507,1,226,7,True,91
507,1,2491,8,True,50
507,1,4278,9,False,0
507,1,2639,10,False,0
507,2,2870,1,False,0
507,2,2892,2,False,0
507,2,1015,3,False,0
507,2,2815,4,False,0
507,2,584,5,False,0
507,2,784,6,True,15
507,2,2609,7,True,13
507,2,3338,8,False,0
507,2,2286,9,True,77
507,2,2344,10,True,18
507,3,148,1,False,0
507,3,5,2,True,82
507,3,1457,3,False,0
507,3,1966,4,True,31
507,3,355,5,True,20
507,3,3255,6,True,64
507,3,4631,7,False,0
507,3,476,8,True,70
507,3,4319,9,False,0
507,3,3681,10,True,42
507,4,546,1,False,0
507,4,2990,2,False,0
507,4,1698,3,True,92
507,4,2563,4,False,0
507,4,3942,5,True,99
507,4,134,6,False,0
507,4,3385,7,False,0
507,4,170,8,True,33
507,4,3595,9,False,0
507,4,4757,10,False,0
508,1,265,1,True,87
508,1,1507,2,True,51
508,1,2942,3,True,98
508,1,3807,4,True,81
508,1,2918,5,True,74
508,1,4396,6,False,0
508,1,786,7,False,0
508,1,4403,8,False,0
508,1,4246,9,False,0
508,1,4042,10,False,0
509,1,1992,1,True,88
509,1,1606,2,True,19
509,1,907,3,False,0
509,1,2517,4,True,85
509,1,1266,5,False,0
509,1,4082,6,True,39
509,1,4589,7,False,0
509,1,4111,8,True,38
509,1,3765,9,False,0
509,1,842,10,True,19
509,2,3322,1,True,33
509,2,2888,2,True,34
509,2,3831,3,True,52
509,2,3124,4,True,96
509,2,1455,5,True,80
509,2,4776,6,False,0
509,2,3592,7,True,97
509,2,2981,8,False,0
509,2,2774,9,True,73
509,2,2843,10,True,51
509,3,3483,1,False,0
509,3,3367,2,False,0
509,3,2665,3,True,88
509,3,2049,4,False,0
509,3,1586,5,False,0
509,3,390,6,True,27
509,3,3965,7,True,64
509,3,3587,8,False,0
509,3,1449,9,False,0
509,3,2326,10,True,75
509,4,3649,1,False,0
509,4,994,2,False,0
509,4,2742,3,True,46
509,4,1936,4,True,62
509,4,3357,5,True,52
509,4,1178,6,False,0
509,4,4820,7,True,80
509,4,3396,8,True,70
509,4,208,9,True,40
509,4,3268,10,False,0
509,5,2563,1,True,60
509,5,1431,2,False,0
509,5,990,3,False,0
509,5,886,4,False,0
509,5,416,5,True,50
509,5,153,6,False,0
509,5,4549,7,True,72
509,5,1379,8,False,0
509,5,664,9,True,34
509,5,3542,10,False,0
509,6,3613,1,False,0
509,6,3855,2,False,0
509,6,3387,3,True,58
509,6,986,4,True,57
509,6,4568,5,True,38
509,6,1648,6,False,0
509,6,4537,7,True,67
509,6,1917,8,False,0
509,6,4112,9,True,30
509,6,2065,10,True,85
509,7,3513,1,False,0
509,7,1636,2,False,0
509,7,274,3,False,0
509,7,789,4,True,21
509,7,2308,5,True,25
509,7,1563,6,False,0
509,7,912,7,True,97
509,7,2277,8,True,63
509,7,241,9,False,0
509,7,3230,10,True,64
509,8,29,1,True,22
509,8,3208,2,True,24
509,8,4106,3,False,0
509,8,4188,4,False,0
509,8,2995,5,True,68
509,8,1317,6,False,0
509,8,1031,7,False,0
509,8,431,8,False,0
509,8,3399,9,True,87
509,8,1949,10,True,14
509,9,3008,1,True,39
509,9,1991,2,False,0
509,9,1939,3,False,0
509,9,2404,4,True,77
509,9,4037,5,True,98
509,9,2672,6,True,85
509,9,2496,7,False,0
509,9,1016,8,True,69
509,9,3115,9,True,31
509,9,4385,10,True,99
510,1,1045,1,False,0
510,1,1586,2,True,73
510,1,4267,3,True,22
510,1,1699,4,True,68
510,1,4285,5,True,33
510,1,569,6,True,70
510,1,2136,7,False,0
510,1,1580,8,True,36
510,1,901,9,True,17
510,1,3702,10,False,0
511,1,2773,1,False,0
511,1,1794,2,True,43
511,1,1109,3,True,21
511,1,1256,4,False,0
511,1,2281,5,True,14
511,1,4252,6,False,0
511,1,4548,7,True,84
511,1,4500,8,True,95
511,1,2245,9,True,47
511,1,1552,10,True,38
511,2,3652,1,False,0
511,2,3476,2,False,0
511,2,948,3,False,0
511,2,190,4,False,0
511,2,3064,5,False,0
511,2,2450,6,False,0
511,2,183,7,True,98
511,2,1255,8,True,81
511,2,1139,9,True,56
511,2,410,10,False,0
511,3,1048,1,True,34
511,3,2697,2,False,0
511,3,3979,3,False,0
511,3,936,4,False,0
511,3,2453,5,False,0
511,3,3610,6,False,0
511,3,3607,7,True,38
511,3,3239,8,False,0
511,3,3721,9,True,87
511,3,369,10,True,85
511,4,1317,1,True,22
511,4,1290,2,True,38
511,4,2635,3,True,59
511,4,2743,4,True,24
511,4,2017,5,False,0
511,4,774,6,True,80
511,4,3089,7,False,0
511,4,1182,8,False,0
511,4,4234,9,True,20
511,4,2280,10,False,0
512,1,4539,1,False,0
512,1,604,2,False,0
512,1,2731,3,True,46
512,1,4378,4,True,99
512,1,3770,5,False,0
512,1,3403,6,False,0
512,1,360,7,False,0
512,1,2953,8,True,23
512,1,126,9,True,27
512,1,337,10,False,0
512,2,2807,1,True,89
512,2,982,2,False,0
512,2,799,3,False,0
512,2,2568,4,True,74
512,2,4332,5,True,67
512,2,3505,6,False,0
512,2,2458,7,False,0
512,2,213,8,False,0
512,2,4457,9,True,32
512,2,4084,10,False,0
513,1,2922,1,False,0
513,1,1552,2,True,65
513,1,3301,3,False,0
513,1,2674,4,False,0
513,1,3526,5,True,93
513,1,4026,6,False,0
513,1,304,7,True,86
513,1,3381,8,True,31
513,1,2730,9,False,0
513,1,3663,10,True,96
513,2,2828,1,True,57
513,2,885,2,False,0
513,2,3044,3,False,0
513,2,3845,4,False,0
513,2,1769,5,False,0
513,2,944,6,True,80
513,2,2060,7,True,76
513,2,3654,8,True,95
513,2,1978,9,False,0
513,2,3080,10,False,0
514,1,1419,1,False,0
514,1,3332,2,True,84
514,1,1713,3,True,21
514,1,3007,4,False,0
514,1,1193,5,False,0
514,1,1449,6,False,0
514,1,3152,7,False,0
514,1,1478,8,False,0
514,1,3830,9,False,0
514,1,4752,10,True,13
514,2,2047,1,True,55
514,2,2057,2,True,57
514,2,1766,3,False,0
514,2,453,4,True,20
514,2,3367,5,True,78
514,2,2638,6,True,64
514,2,3088,7,True,89
514,2,1052,8,True,67
514,2,3587,9,True,50
514,2,4762,10,True,80
514,3,2994,1,True,42
514,3,1652,2,False,0
514,3,2539,3,True,69
514,3,4780,4,True,86
514,3,2467,5,False,0
514,3,4561,6,False,0
514,3,1405,7,True,98
514,3,4554,8,True,53
514,3,1359,9,True,69
514,3,3792,10,False,0
514,4,4059,1,False,0
514,4,4665,2,True,10
514,4,1058,3,True,95
514,4,2665,4,True,59
514,4,3728,5,True,70
514,4,985,6,True,57
514,4,1263,7,False,0
514,4,4691,8,False,0
514,4,3218,9,False,0
514,4,3382,10,True,38
515,1,3784,1,False,0
515,1,2315,2,True,91
515,1,77,3,False,0
515,1,2273,4,True,89
515,1,2461,5,True,12
515,1,3042,6,True,69
515,1,2362,7,True,58
515,1,4091,8,True,24
515,1,2469,9,False,0
515,1,1780,10,True,10
515,2,2222,1,True,21
515,2,4177,2,True,39
515,2,1872,3,False,0
515,2,3468,4,False,0
515,2,3790,5,True,63
515,2,2246,6,False,0
515,2,3477,7,False,0
515,2,2572,8,False,0
515,2,839,9,False,0
515,2,1753,10,True,92
516,1,605,1,False,0
516,1,2094,2,True,32
516,1,4038,3,True,45
516,1,3316,4,False,0
516,1,4315,5,True,53
516,1,197,6,True,69
516,1,198,7,True,45
516,1,4823,8,True,93
516,1,2688,9,True,95
516,1,795,10,True,98
516,2,1317,1,False,0
516,2,3378,2,True,59
516,2,1600,3,False,0
516,2,4166,4,False,0
516,2,231,5,False,0
516,2,3651,6,False,0
516,2,3720,7,True,51
516,2,2526,8,True,65
516,2,2773,9,False,0
516,2,2455,10,False,0
516,3,4747,1,True,89
516,3,987,2,True,54
516,3,1481,3,True,24
516,3,2501,4,True,65
516,3,3257,5,False,0
516,3,1879,6,True,18
516,3,1137,7,True,38
516,3,1200,8,False,0
516,3,1769,9,False,0
516,3,736,10,True,83
517,1,3214,1,False,0
517,1,3076,2,False,0
517,1,4481,3,False,0
517,1,89,4,False,0
517,1,4236,5,True,72
517,1,4289,6,True,14
517,1,3115,7,False,0
517,1,2965,8,False,0
517,1,4090,9,False,0
517,1,3566,10,True,70
518,1,663,1,False,0
518,1,3241,2,True,32
518,1,3717,3,False,0
518,1,2998,4,False,0
518,1,3186,5,True,68
518,1,2774,6,True,38
518,1,2137,7,False,0
518,1,2286,8,False,0
518,1,116,9,False,0
518,1,546,10,True,15
519,1,2387,1,True,36
519,1,1200,2,False,0
519,1,3032,3,True,61
519,1,3773,4,True,84
519,1,3984,5,True,58
519,1,2914,6,True,79
519,1,4476,7,False,0
519,1,4501,8,True,54
519,1,291,9,False,0
519,1,4366,10,True,75
519,2,2521,1,True,65
519,2,4364,2,True,59
519,2,2946,3,True,14
519,2,4192,4,False,0
519,2,1833,5,True,63
519,2,2888,6,True,91
519,2,1810,7,False,0
519,2,332,8,False,0
519,2,2719,9,False,0
519,2,3783,10,True,19
519,3,3007,1,False,0
519,3,1002,2,False,0
519,3,4704,3,True,85
519,3,4623,4,True,33
519,3,4788,5,False,0
519,3,4830,6,False,0
519,3,206,7,False,0
519,3,2176,8,True,65
519,3,1094,9,True,21
519,3,911,10,True,73
519,4,513,1,False,0
519,4,2215,2,True,87
519,4,4734,3,False,0
519,4,1076,4,False,0
519,4,590,5,False,0
519,4,1793,6,False,0
519,4,3735,7,False,0
519,4,2074,8,True,92
519,4,3262,9,False,0
519,4,3826,10,False,0
519,5,933,1,False,0
519,5,96,2,True,80
519,5,1686,3,True,23
519,5,3716,4,False,0
519,5,459,5,False,0
519,5,3658,6,False,0
519,5,1921,7,True,80
519,5,3493,8,False,0
519,5,4730,9,True,60
519,5,3459,10,False,0
519,6,2320,1,False,0
519,6,3340,2,True,32
519,6,3667,3,False,0
519,6,4421,4,False,0
519,6,2977,5,True,66
519,6,780,6,True,66
519,6,3151,7,False,0
519,6,3302,8,True,77
519,6,27,9,True,46
519,6,2649,10,True,68
519,7,2582,1,False,0
519,7,3663,2,False,0
519,7,251,3,False,0
519,7,2384,4,True,37
519,7,1293,5,True,11
519,7,4382,6,False,0
519,7,3296,7,False,0
519,7,4208,8,False,0
519,7,671,9,False,0
519,7,4729,10,True,98
520,1,2143,1,True,34
520,1,4729,2,True,10
520,1,2621,3,True,70
520,1,4020,4,False,0
520,1,3253,5,False,0
520,1,3930,6,True,30
520,1,943,7,True,48
520,1,1395,8,False,0
520,1,4458,9,True,79
520,1,3499,10,False,0
520,2,2315,1,False,0
520,2,4192,2,False,0
520,2,3792,3,True,60
520,2,2266,4,False,0
520,2,2952,5,False,0
520,2,3774,6,True,14
520,2,3044,7,True,63
520,2,4759,8,False,0
520,2,1265,9,False,0
520,2,4069,10,True,49
520,3,3611,1,True,73
520,3,3061,2,False,0
520,3,400,3,False,0
520,3,3393,4,False,0
520,3,4466,5,True,10
520,3,3008,6,False,0
520,3,1669,7,False,0
520,3,3022,8,False,0
520,3,37,9,True,85
520,3,4675,10,True,22
520,4,2196,1,False,0
520,4,462,2,False,0
520,4,2190,3,True,17
520,4,3816,4,True,15
520,4,2209,5,False,0
520,4,4495,6,False,0
520,4,3656,7,True,41
520,4,1102,8,True,55
520,4,738,9,False,0
520,4,1037,10,False,0
520,5,1919,1,True,75
520,5,2694,2,True,88
520,5,4623,3,True,56
520,5,3289,4,True,75
520,5,2625,5,True,95
520,5,717,6,False,0
520,5,1246,7,False,0
520,5,3066,8,True,59
520,5,3221,9,False,0
520,5,646,10,False,0
521,1,2483,1,True,26
521,1,1840,2,True,89
521,1,675,3,True,42
521,1,3459,4,False,0
521,1,2622,5,True,87
521,1,4821,6,False,0
521,1,3132,7,True,27
521,1,2465,8,False,0
521,1,1552,9,True,22
521,1,3148,10,True,28
521,2,3609,1,True,82
521,2,1343,2,True,40
521,2,4228,3,True,42
521,2,3685,4,True,67
521,2,2489,5,True,20
521,2,2987,6,True,85
521,2,2547,7,True,85
521,2,2801,8,True,48
521,2,3542,9,False,0
521,2,94,10,False,0
521,3,881,1,False,0
521,3,3681,2,True,64
521,3,3118,3,False,0
521,3,4259,4,True,32
521,3,3658,5,True,62
521,3,1035,6,True,19
521,3,4505,7,True,62
521,3,1631,8,False,0
521,3,2317,9,True,44
521,3,2233,10,True,78
521,4,4590,1,False,0
521,4,2176,2,True,77
521,4,2057,3,False,0
521,4,487,4,True,92
521,4,1179,5,True,29
521,4,922,6,True,86
521,4,4393,7,True,52
521,4,2864,8,False,0
521,4,3345,9,False,0
521,4,2603,10,False,0
521,5,4078,1,True,30
521,5,475,2,True,39
521,5,2835,3,True,91
521,5,3527,4,False,0
521,5,567,5,False,0
521,5,2814,6,True,38
521,5,2405,7,False,0
521,5,382,8,False,0
521,5,3391,9,False,0
521,5,2570,10,True,98
521,6,310,1,False,0
521,6,741,2,False,0
521,6,2596,3,True,62
521,6,2559,4,True,27
521,6,902,5,True,78
521,6,4473,6,True,93
521,6,231,7,False,0
521,6,3629,8,True,67
521,6,605,9,True,67
521,6,1208,10,True,38
521,7,1464,1,True,89
521,7,1694,2,True,58
521,7,4243,3,False,0
521,7,1461,4,False,0
521,7,2726,5,False,0
521,7,3719,6,False,0
521,7,890,7,False,0
521,7,1222,8,False,0
521,7,4449,9,True,60
521,7,4340,10,True,64
521,8,3907,1,True,13
521,8,4410,2,False,0
521,8,102,3,True,30
521,8,1440,4,False,0
521,8,996,5,False,0
521,8,816,6,True,66
521,8,502,7,True,79
521,8,1118,8,False,0
521,8,39,9,False,0
521,8,1821,10,True,50
521,9,1823,1,False,0
521,9,1756,2,True,62
521,9,4138,3,True,11
521,9,121,4,True,99
521,9,2077,5,False,0
521,9,1027,6,False,0
521,9,1636,7,False,0
521,9,1293,8,True,17
521,9,2501,9,True,70
521,9,3794,10,False,0
521,10,3725,1,False,0
521,10,3321,2,False,0
521,10,1884,3,True,79
521,10,737,4,True,78
521,10,1788,5,True,10
521,10,1564,6,True,51
521,10,2859,7,True,92
521,10,2116,8,False,0
521,10,3295,9,False,0
521,10,707,10,True,30
521,11,1115,1,False,0
521,11,3889,2,False,0
521,11,1308,3,False,0
521,11,1492,4,False,0
521,11,4808,5,False,0
521,11,1783,6,True,97
521,11,3253,7,True,73
521,11,686,8,True,50
521,11,3378,9,True,43
521,11,245,10,False,0
521,12,3595,1,False,0
521,12,1803,2,True,99
521,12,965,3,True,31
521,12,243,4,True,32
521,12,659,5,False,0
521,12,3585,6,True,85
521,12,1735,7,True,13
521,12,570,8,True,87
521,12,2162,9,False,0
521,12,3454,10,False,0
521,13,361,1,False,0
521,13,1080,2,False,0
521,13,2188,3,False,0
521,13,3078,4,False,0
521,13,153,5,False,0
521,13,2900,6,True,27
521,13,2622,7,True,19
521,13,425,8,True,75
521,13,2155,9,True,90
521,13,4255,10,True,38
521,14,613,1,True,87
521,14,3607,2,True,28
521,14,3150,3,False,0
521,14,1242,4,False,0
521,14,1427,5,True,74
521,14,3547,6,True,75
521,14,1794,7,False,0
521,14,87,8,False,0
521,14,4104,9,True,95
521,14,2189,10,False,0
521,15,1700,1,True,32
521,15,1135,2,False,0
521,15,4441,3,True,24
521,15,4566,4,True,72
521,15,3383,5,True,87
521,15,668,6,False,0
521,15,2896,7,True,22
521,15,332,8,True,75
521,15,1535,9,False,0
521,15,3364,10,False,0
521,16,1001,1,False,0
521,16,3340,2,True,70
521,16,4264,3,True,35
521,16,2901,4,True,91
521,16,3501,5,True,97
521,16,3255,6,False,0
521,16,1939,7,False,0
521,16,3061,8,False,0
521,16,956,9,True,50
521,16,1233,10,True,22
522,1,2209,1,True,66
522,1,4701,2,False,0
522,1,3109,3,False,0
522,1,3065,4,False,0
522,1,2832,5,False,0
522,1,1373,6,True,89
522,1,4579,7,True,54
522,1,1402,8,False,0
522,1,3630,9,True,59
522,1,2876,10,False,0
523,1,2612,1,False,0
523,1,2315,2,False,0
523,1,2976,3,True,33
523,1,2182,4,False,0
523,1,930,5,False,0
523,1,2897,6,True,68
523,1,1371,7,False,0
523,1,49,8,False,0
523,1,2793,9,False,0
523,1,4026,10,False,0
523,2,878,1,False,0
523,2,4781,2,False,0
523,2,419,3,False,0
523,2,1634,4,True,66
523,2,3868,5,False,0
523,2,4739,6,True,15
523,2,2790,7,True,85
523,2,4183,8,True,31
523,2,1516,9,False,0
523,2,1320,10,False,0
523,3,2518,1,True,75
523,3,4428,2,True,67
523,3,4142,3,False,0
523,3,3013,4,False,0
523,3,2461,5,False,0
523,3,1397,6,False,0
523,3,901,7,False,0
523,3,274,8,True,75
523,3,4400,9,False,0
523,3,2594,10,False,0
524,1,1242,1,True,21
524,1,2184,2,False,0
524,1,2152,3,True,99
524,1,2630,4,True,62
524,1,1049,5,False,0
524,1,2042,6,True,70
524,1,1217,7,False,0
524,1,4322,8,True,29
524,1,2097,9,True,67
524,1,1363,10,True,97
524,2,1846,1,False,0
524,2,2871,2,True,39
524,2,2743,3,False,0
524,2,4035,4,False,0
524,2,3550,5,True,85
524,2,4610,6,True,43
524,2,3083,7,True,91
524,2,2899,8,True,32
524,2,3525,9,True,66
524,2,2900,10,False,0
524,3,2251,1,True,31
524,3,3926,2,True,53
524,3,3280,3,False,0
524,3,3862,4,True,56
524,3,4039,5,True,56
524,3,1568,6,False,0
524,3,1511,7,True,71
524,3,4297,8,False,0
524,3,1172,9,True,62
524,3,1392,10,True,14
524,4,874,1,False,0
524,4,3887,2,False,0
524,4,1611,3,False,0
524,4,4236,4,True,17
524,4,330,5,True,21
524,4,3047,6,False,0
524,4,2398,7,True,89
524,4,1397,8,False,0
524,4,4318,9,False,0
524,4,3757,10,True,78
524,5,129,1,True,48
524,5,2216,2,True,41
524,5,3586,3,True,86
524,5,3251,4,True,19
524,5,1753,5,False,0
524,5,1887,6,False,0
524,5,2381,7,False,0
524,5,2117,8,True,87
524,5,3135,9,True,35
524,5,3270,10,False,0
524,6,2647,1,False,0
524,6,3796,2,False,0
524,6,804,3,False,0
524,6,2482,4,True,92
524,6,4193,5,True,64
524,6,2199,6,False,0
524,6,2685,7,True,11
524,6,1301,8,False,0
524,6,1432,9,False,0
524,6,4073,10,False,0
524,7,2450,1,False,0
524,7,80,2,False,0
524,7,3982,3,True,91
524,7,3289,4,False,0
524,7,2659,5,True,87
524,7,464,6,True,71
524,7,858,7,False,0
524,7,3879,8,False,0
