UserId,SessionId,ArticleID Served,Article Rank,Click,Time Spent (seconds),Ratings (0 - 5)
797,3,2819,7,True,63,1
797,3,28,8,False,0,0
797,3,448,9,True,24,5
797,3,3043,10,False,0,0
797,4,418,1,False,0,0
797,4,2037,2,False,0,0
797,4,602,3,False,0,0
797,4,3615,4,False,0,0
797,4,688,5,True,30,0
797,4,4825,6,False,0,0
797,4,3248,7,True,70,4
797,4,186,8,False,0,0
797,4,3560,9,False,0,0
797,4,4820,10,False,0,0
797,5,944,1,True,20,4
797,5,4411,2,False,0,0
797,5,4111,3,False,0,0
797,5,4314,4,True,74,0
797,5,341,5,True,39,1
797,5,4331,6,True,69,3
797,5,2814,7,False,0,0
797,5,3289,8,True,11,1
797,5,872,9,False,0,0
797,5,3769,10,True,30,0
798,1,1622,1,False,0,0
798,1,1305,2,True,49,5
798,1,4370,3,True,49,0
798,1,205,4,False,0,0
798,1,3638,5,True,72,0
798,1,1425,6,True,83,1
798,1,2940,7,True,74,5
798,1,1847,8,False,0,0
798,1,4583,9,True,94,4
798,1,69,10,False,0,0
799,1,3848,1,False,0,0
799,1,4667,2,True,66,3
799,1,2623,3,False,0,0
799,1,2043,4,False,0,0
799,1,886,5,True,54,4
799,1,930,6,False,0,0
799,1,2270,7,True,84,0
799,1,1465,8,False,0,0
799,1,2880,9,True,54,4
799,1,1388,10,False,0,0
799,2,3737,1,False,0,0
799,2,2032,2,True,42,0
799,2,4300,3,True,83,2
799,2,1238,4,True,59,4
799,2,4150,5,False,0,0
799,2,4366,6,True,85,4
799,2,1863,7,True,50,4
799,2,3843,8,False,0,0
799,2,2009,9,False,0,0
799,2,2914,10,True,80,2
799,3,4184,1,True,91,4
799,3,1743,2,False,0,0
799,3,3055,3,False,0,0
799,3,1826,4,False,0,0
799,3,3515,5,False,0,0
799,3,3917,6,False,0,0
799,3,842,7,True,97,3
799,3,2848,8,False,0,0
799,3,1532,9,True,78,2
799,3,3859,10,True,33,3
799,4,2201,1,True,94,4
799,4,72,2,False,0,0
799,4,1393,3,True,83,3
799,4,2050,4,True,69,1
799,4,2330,5,False,0,0
799,4,301,6,False,0,0
799,4,4439,7,False,0,0
799,4,4533,8,False,0,0
799,4,1308,9,False,0,0
799,4,4016,10,True,61,5
800,1,137,1,False,0,0
800,1,4227,2,False,0,0
800,1,1626,3,True,53,4
800,1,3644,4,True,54,2
800,1,3264,5,False,0,0
800,1,4337,6,True,13,0
800,1,560,7,True,61,2
800,1,289,8,True,93,0
800,1,1849,9,False,0,0
800,1,731,10,False,0,0
800,2,2045,1,True,95,3
800,2,3922,2,True,30,3
800,2,3305,3,False,0,0
800,2,3699,4,False,0,0
800,2,4622,5,True,15,2
800,2,3643,6,False,0,0
800,2,4623,7,True,84,2
800,2,3964,8,False,0,0
800,2,3757,9,False,0,0
800,2,1383,10,False,0,0
801,1,1111,1,False,0,0
801,1,4709,2,True,70,2
801,1,905,3,True,48,4
801,1,1342,4,False,0,0
801,1,4723,5,True,25,2
801,1,4073,6,False,0,0
801,1,2930,7,False,0,0
801,1,4445,8,False,0,0
801,1,4601,9,False,0,0
801,1,1494,10,True,29,1
801,2,1695,1,True,31,5
801,2,3485,2,False,0,0
801,2,112,3,True,97,3
801,2,1333,4,False,0,0
801,2,3399,5,True,67,1
801,2,3901,6,False,0,0
801,2,3333,7,False,0,0
801,2,2367,8,False,0,0
801,2,1873,9,False,0,0
801,2,2924,10,False,0,0
801,3,917,1,True,63,3
801,3,4788,2,True,48,0
801,3,3392,3,True,99,5
801,3,2888,4,True,49,2
801,3,2573,5,True,96,2
801,3,1109,6,False,0,0
801,3,4003,7,True,12,1
801,3,1791,8,True,41,3
801,3,2259,9,True,15,5
801,3,3114,10,False,0,0
802,1,1886,1,False,0,0
802,1,2019,2,True,88,5
802,1,300,3,True,35,2
802,1,2531,4,True,35,4
802,1,933,5,True,43,4
802,1,1699,6,True,34,5
802,1,2286,7,True,96,3
802,1,2609,8,False,0,0
802,1,2279,9,False,0,0
802,1,2822,10,False,0,0
803,1,3996,1,False,0,0
803,1,4437,2,False,0,0
803,1,1941,3,True,75,5
803,1,1035,4,False,0,0
803,1,2352,5,False,0,0
803,1,1690,6,False,0,0
803,1,4778,7,True,92,5
803,1,3272,8,False,0,0
803,1,2358,9,False,0,0
803,1,601,10,False,0,0
804,1,2760,1,True,10,5
804,1,3909,2,True,30,2
804,1,1081,3,True,50,4
804,1,3311,4,False,0,0
804,1,2574,5,True,92,1
804,1,475,6,False,0,0
804,1,791,7,True,58,1
804,1,3588,8,False,0,0
804,1,2872,9,False,0,0
804,1,3715,10,False,0,0
805,1,4668,1,True,24,5
805,1,640,2,True,21,5
805,1,3786,3,False,0,0
805,1,858,4,False,0,0
805,1,2394,5,True,28,2
805,1,2486,6,False,0,0
805,1,884,7,True,92,1
805,1,3441,8,True,58,1
805,1,3152,9,False,0,0
805,1,4045,10,True,11,4
805,2,2372,1,True,25,5
805,2,4406,2,False,0,0
805,2,3010,3,True,83,5
805,2,755,4,False,0,0
805,2,1957,5,True,37,2
805,2,3851,6,False,0,0
805,2,2196,7,False,0,0
805,2,2672,8,False,0,0
805,2,2850,9,False,0,0
805,2,3530,10,True,39,5
805,3,4110,1,True,54,3
805,3,4190,2,True,68,2
805,3,2950,3,False,0,0
805,3,3859,4,False,0,0
805,3,804,5,True,33,0
805,3,1057,6,True,11,5
805,3,3891,7,False,0,0
805,3,3115,8,False,0,0
805,3,4441,9,True,97,5
805,3,1686,10,False,0,0
805,4,626,1,True,72,1
805,4,1114,2,False,0,0
805,4,1837,3,True,91,5
805,4,2018,4,False,0,0
805,4,3458,5,False,0,0
805,4,2971,6,False,0,0
805,4,3009,7,False,0,0
805,4,3239,8,True,14,4
805,4,302,9,False,0,0
805,4,2087,10,True,67,2
805,5,3482,1,True,66,4
805,5,46,2,True,71,4
805,5,3047,3,False,0,0
805,5,1740,4,False,0,0
805,5,1762,5,False,0,0
805,5,1658,6,True,86,2
805,5,1785,7,True,22,0
805,5,2305,8,True,19,5
805,5,944,9,True,67,3
805,5,3488,10,True,60,5
805,6,1530,1,False,0,0
805,6,4673,2,False,0,0
805,6,3720,3,False,0,0
805,6,3512,4,True,24,1
805,6,4783,5,True,85,2
805,6,3661,6,True,85,4
805,6,1843,7,True,42,5
805,6,2543,8,False,0,0
805,6,3757,9,True,29,5
805,6,1879,10,False,0,0
805,7,3538,1,True,52,3
805,7,2622,2,False,0,0
805,7,3959,3,True,18,0
805,7,3666,4,False,0,0
805,7,1540,5,True,45,5
805,7,2407,6,True,52,2
805,7,3863,7,True,56,1
805,7,3332,8,False,0,0
805,7,474,9,True,53,4
805,7,1393,10,False,0,0
805,8,2871,1,True,29,3
805,8,3281,2,False,0,0
805,8,2498,3,False,0,0
805,8,4410,4,False,0,0
805,8,1078,5,False,0,0
805,8,2418,6,True,24,2
805,8,1784,7,False,0,0
805,8,1269,8,False,0,0
805,8,4495,9,False,0,0
805,8,2610,10,False,0,0
806,1,1021,1,False,0,0
806,1,2470,2,True,83,0
806,1,656,3,False,0,0
806,1,1589,4,False,0,0
806,1,1049,5,False,0,0
806,1,2341,6,False,0,0
806,1,3443,7,True,47,1
806,1,2210,8,False,0,0
806,1,4188,9,True,77,1
806,1,627,10,False,0,0
806,2,295,1,True,30,1
806,2,2540,2,False,0,0
806,2,3210,3,True,32,3
806,2,2639,4,True,76,3
806,2,4114,5,True,51,1
806,2,2739,6,True,35,0
806,2,170,7,False,0,0
806,2,1934,8,False,0,0
806,2,3202,9,True,53,2
806,2,4569,10,False,0,0
806,3,2604,1,True,90,1
806,3,810,2,True,38,2
806,3,4777,3,True,17,4
806,3,2996,4,True,71,0
806,3,140,5,False,0,0
806,3,4384,6,False,0,0
806,3,325,7,True,14,0
806,3,1879,8,False,0,0
806,3,195,9,True,30,3
806,3,762,10,False,0,0
807,1,1477,1,False,0,0
807,1,576,2,True,71,2
807,1,1459,3,False,0,0
807,1,4383,4,False,0,0
807,1,3930,5,True,85,0
807,1,284,6,True,78,1
807,1,1443,7,False,0,0
807,1,4006,8,True,71,3
807,1,147,9,True,66,5
807,1,4127,10,False,0,0
807,2,2731,1,True,75,0
807,2,1718,2,False,0,0
807,2,414,3,False,0,0
807,2,3093,4,True,56,4
807,2,49,5,True,49,2
807,2,3758,6,False,0,0
807,2,1133,7,True,79,0
807,2,4744,8,False,0,0
807,2,1590,9,True,29,4
807,2,1835,10,False,0,0
807,3,3783,1,True,61,1
807,3,1554,2,False,0,0
807,3,1223,3,False,0,0
807,3,4262,4,True,29,1
807,3,56,5,False,0,0
807,3,4140,6,False,0,0
807,3,1606,7,False,0,0
807,3,2357,8,False,0,0
807,3,4760,9,True,91,4
807,3,1731,10,True,51,3
807,4,1917,1,True,19,1
807,4,3376,2,False,0,0
807,4,608,3,True,78,1
807,4,3812,4,False,0,0
807,4,1132,5,True,71,0
807,4,1747,6,True,28,1
807,4,1788,7,True,95,4
807,4,179,8,True,18,1
807,4,4555,9,False,0,0
807,4,4589,10,False,0,0
808,1,4080,1,False,0,0
808,1,3364,2,True,87,0
808,1,4610,3,True,78,5
808,1,3342,4,True,54,2
808,1,3532,5,False,0,0
808,1,1473,6,False,0,0
808,1,210,7,True,66,2
808,1,2312,8,True,27,4
808,1,4266,9,True,12,2
808,1,948,10,True,27,1
808,2,2805,1,True,86,0
808,2,4247,2,False,0,0
808,2,148,3,True,72,4
808,2,3243,4,False,0,0
808,2,4817,5,False,0,0
808,2,397,6,False,0,0
808,2,892,7,True,94,1
808,2,2242,8,False,0,0
808,2,3908,9,False,0,0
808,2,3903,10,True,11,5
809,1,1979,1,True,91,4
809,1,1133,2,True,57,0
809,1,223,3,False,0,0
809,1,267,4,False,0,0
809,1,2352,5,True,61,4
809,1,3583,6,False,0,0
809,1,4217,7,True,58,5
809,1,1728,8,False,0,0
809,1,1431,9,True,42,3
809,1,691,10,False,0,0
809,2,2653,1,True,51,2
809,2,182,2,False,0,0
809,2,4704,3,True,91,0
809,2,3369,4,False,0,0
809,2,2365,5,False,0,0
809,2,1420,6,True,25,5
809,2,3308,7,False,0,0
809,2,2749,8,True,17,1
809,2,2043,9,True,90,1
809,2,1977,10,True,51,4
809,3,3803,1,True,90,5
809,3,203,2,False,0,0
809,3,1118,3,True,53,5
809,3,4296,4,False,0,0
809,3,671,5,True,34,2
809,3,1240,6,True,84,3
809,3,4733,7,True,90,1
809,3,3541,8,False,0,0
809,3,2620,9,False,0,0
809,3,3085,10,True,34,0
810,1,2860,1,True,77,5
810,1,84,2,False,0,0
810,1,1573,3,False,0,0
810,1,1455,4,False,0,0
810,1,1773,5,False,0,0
810,1,379,6,False,0,0
810,1,1990,7,True,23,3
810,1,249,8,False,0,0
810,1,791,9,True,96,1
810,1,1635,10,False,0,0
810,2,4373,1,True,10,4
810,2,4475,2,True,12,1
810,2,2839,3,False,0,0
810,2,3020,4,False,0,0
810,2,1358,5,True,82,1
810,2,2254,6,False,0,0
810,2,4446,7,True,98,1
810,2,4039,8,False,0,0
810,2,342,9,True,56,0
810,2,629,10,False,0,0
811,1,4668,1,True,26,1
811,1,947,2,False,0,0
811,1,2268,3,False,0,0
811,1,1784,4,False,0,0
811,1,2705,5,False,0,0
811,1,2741,6,False,0,0
811,1,4691,7,True,31,2
811,1,2707,8,True,25,0
811,1,2736,9,True,66,5
811,1,2835,10,False,0,0
812,1,1248,1,False,0,0
812,1,269,2,False,0,0
812,1,884,3,False,0,0
812,1,2783,4,True,41,0
812,1,3439,5,True,35,5
812,1,4690,6,False,0,0
812,1,1550,7,True,59,4
812,1,1621,8,True,21,1
812,1,3948,9,False,0,0
812,1,1311,10,False,0,0
812,2,1317,1,False,0,0
812,2,975,2,False,0,0
812,2,172,3,False,0,0
812,2,3930,4,False,0,0
812,2,1980,5,False,0,0
812,2,2025,6,True,29,2
812,2,1212,7,False,0,0
812,2,4213,8,True,16,3
812,2,36,9,True,82,1
812,2,495,10,False,0,0
812,3,2960,1,True,28,3
812,3,4369,2,True,66,4
812,3,67,3,False,0,0
812,3,256,4,True,17,1
812,3,4578,5,True,45,2
812,3,2057,6,False,0,0
812,3,3945,7,True,65,1
812,3,3104,8,False,0,0
812,3,2400,9,False,0,0
812,3,3671,10,False,0,0
813,1,1384,1,False,0,0
813,1,876,2,True,74,4
813,1,3182,3,True,46,4
813,1,3157,4,True,31,1
813,1,3292,5,False,0,0
813,1,4097,6,True,95,5
813,1,4097,7,False,0,0
813,1,1015,8,True,34,4
813,1,654,9,True,82,4
813,1,88,10,False,0,0
813,2,1343,1,True,30,4
813,2,1196,2,True,25,2
813,2,4583,3,False,0,0
813,2,426,4,True,94,4
813,2,1448,5,True,17,1
813,2,3672,6,False,0,0
813,2,621,7,True,73,3
813,2,3270,8,False,0,0
813,2,367,9,False,0,0
813,2,2068,10,False,0,0
814,1,1698,1,True,43,3
814,1,895,2,True,59,4
814,1,201,3,True,39,1
814,1,2587,4,True,19,3
814,1,3677,5,False,0,0
814,1,3749,6,False,0,0
814,1,1986,7,True,33,0
814,1,2070,8,True,89,3
814,1,4290,9,False,0,0
814,1,748,10,True,31,5
814,2,3374,1,True,19,4
814,2,580,2,False,0,0
814,2,1080,3,True,39,1
814,2,2779,4,True,70,0
814,2,1173,5,False,0,0
814,2,2101,6,True,82,2
814,2,2431,7,True,28,2
814,2,4368,8,False,0,0
814,2,4159,9,True,89,1
814,2,1035,10,False,0,0
815,1,3915,1,True,73,5
815,1,1974,2,True,84,0
815,1,4439,3,True,16,4
815,1,2087,4,False,0,0
815,1,2960,5,True,12,5
815,1,2487,6,False,0,0
815,1,87,7,False,0,0
815,1,1543,8,False,0,0
815,1,412,9,True,69,4
815,1,3639,10,False,0,0
815,2,450,1,True,85,2
815,2,302,2,False,0,0
815,2,3417,3,True,91,5
815,2,1526,4,True,86,0
815,2,1720,5,True,21,3
815,2,3072,6,False,0,0
815,2,524,7,True,82,5
815,2,3847,8,False,0,0
815,2,613,9,False,0,0
815,2,2169,10,True,50,3
815,3,209,1,False,0,0
815,3,2564,2,False,0,0
815,3,4342,3,False,0,0
815,3,2034,4,False,0,0
815,3,1978,5,True,85,1
815,3,4303,6,True,31,3
815,3,2208,7,True,44,4
815,3,3342,8,False,0,0
815,3,1351,9,False,0,0
815,3,3142,10,True,63,5
815,4,4307,1,True,75,1
815,4,1304,2,True,72,4
815,4,4215,3,True,64,2
815,4,154,4,False,0,0
815,4,1024,5,True,73,1
815,4,1261,6,True,22,2
815,4,3955,7,True,15,1
815,4,3245,8,False,0,0
815,4,4386,9,False,0,0
815,4,2270,10,True,65,4
815,5,2397,1,True,19,1
815,5,916,2,True,92,0
815,5,1574,3,False,0,0
815,5,3138,4,False,0,0
815,5,3479,5,False,0,0
815,5,2212,6,True,72,1
815,5,2878,7,False,0,0
815,5,3936,8,False,0,0
815,5,4818,9,False,0,0
815,5,1372,10,False,0,0
815,6,2269,1,False,0,0
815,6,4264,2,False,0,0
815,6,1635,3,False,0,0
815,6,4526,4,False,0,0
815,6,4574,5,False,0,0
815,6,817,6,False,0,0
815,6,1537,7,False,0,0
815,6,4681,8,False,0,0
815,6,4300,9,False,0,0
815,6,2108,10,False,0,0
815,7,1474,1,False,0,0
815,7,3227,2,True,79,1
815,7,2599,3,False,0,0
815,7,4563,4,True,25,5
815,7,425,5,False,0,0
815,7,1990,6,False,0,0
815,7,1779,7,False,0,0
815,7,1999,8,True,35,3
815,7,2498,9,False,0,0
815,7,1667,10,True,87,1
815,8,3235,1,True,11,3
815,8,3588,2,True,95,5
815,8,1391,3,True,44,5
815,8,567,4,True,79,4
815,8,4423,5,True,29,2
815,8,59,6,True,51,4
815,8,1479,7,False,0,0
815,8,369,8,False,0,0
815,8,1603,9,False,0,0
815,8,2298,10,True,97,5
815,9,1208,1,True,16,5
815,9,2674,2,True,92,1
815,9,3295,3,False,0,0
815,9,2802,4,False,0,0
815,9,4179,5,True,71,5
815,9,4645,6,True,42,1
815,9,704,7,False,0,0
815,9,184,8,False,0,0
815,9,1593,9,False,0,0
815,9,1232,10,True,28,1
816,1,2501,1,False,0,0
816,1,2184,2,False,0,0
816,1,4704,3,True,81,1
816,1,3892,4,False,0,0
816,1,4547,5,True,12,0
816,1,557,6,False,0,0
816,1,970,7,True,49,4
816,1,3204,8,True,37,2
816,1,482,9,False,0,0
816,1,2783,10,False,0,0
816,2,2943,1,False,0,0
816,2,2144,2,True,77,5
816,2,110,3,False,0,0
816,2,592,4,False,0,0
816,2,2041,5,True,21,3
816,2,1215,6,False,0,0
816,2,1755,7,True,72,0
816,2,4152,8,False,0,0
816,2,3654,9,True,94,3
816,2,254,10,True,21,3
816,3,3543,1,False,0,0
816,3,3501,2,False,0,0
816,3,4698,3,False,0,0
816,3,3779,4,False,0,0
816,3,1568,5,True,18,1
816,3,3187,6,False,0,0
816,3,1634,7,True,95,1
816,3,4109,8,False,0,0
816,3,2450,9,True,60,5
816,3,2892,10,True,78,4
816,4,1032,1,False,0,0
816,4,4288,2,True,82,3
816,4,3396,3,True,55,2
816,4,3078,4,False,0,0
816,4,3394,5,False,0,0
816,4,4031,6,True,85,1
816,4,4641,7,False,0,0
816,4,2316,8,True,56,0
816,4,2735,9,True,33,5
816,4,265,10,False,0,0
816,5,1803,1,True,46,3
816,5,112,2,False,0,0
816,5,806,3,False,0,0
816,5,3300,4,False,0,0
816,5,1566,5,True,18,5
816,5,1583,6,False,0,0
816,5,1041,7,False,0,0
816,5,3280,8,False,0,0
816,5,854,9,False,0,0
816,5,2419,10,True,44,0
817,1,121,1,False,0,0
817,1,4219,2,True,74,5
817,1,1914,3,False,0,0
817,1,1954,4,True,61,4
817,1,768,5,True,54,2
817,1,396,6,True,37,2
817,1,1470,7,True,13,1
817,1,1753,8,False,0,0
817,1,244,9,False,0,0
817,1,2778,10,False,0,0
817,2,3691,1,False,0,0
817,2,2882,2,False,0,0
817,2,2625,3,False,0,0
817,2,3032,4,False,0,0
817,2,4727,5,True,18,0
817,2,2734,6,False,0,0
817,2,3631,7,False,0,0
817,2,4471,8,True,13,2
817,2,4709,9,False,0,0
817,2,4360,10,False,0,0
817,3,2682,1,False,0,0
817,3,3291,2,False,0,0
817,3,2953,3,False,0,0
817,3,1175,4,True,12,2
817,3,901,5,True,51,3
817,3,2504,6,False,0,0
817,3,1833,7,True,45,3
817,3,230,8,False,0,0
817,3,4317,9,True,39,1
817,3,4107,10,True,53,2
818,1,3207,1,True,49,2
818,1,4243,2,False,0,0
818,1,2804,3,False,0,0
818,1,1998,4,False,0,0
818,1,1974,5,True,10,0
818,1,1966,6,True,45,4
818,1,1677,7,True,12,2
818,1,1453,8,True,69,2
818,1,524,9,False,0,0
818,1,3134,10,True,88,2
818,2,2267,1,True,13,1
818,2,1699,2,False,0,0
818,2,2320,3,False,0,0
818,2,2545,4,True,86,1
818,2,2922,5,False,0,0
818,2,3231,6,True,66,1
818,2,1102,7,False,0,0
818,2,567,8,True,67,1
818,2,4248,9,False,0,0
818,2,1243,10,False,0,0
819,1,3530,1,False,0,0
819,1,1810,2,True,42,2
819,1,3792,3,True,34,3
819,1,1044,4,False,0,0
819,1,986,5,False,0,0
819,1,1164,6,False,0,0
819,1,3299,7,True,75,0
819,1,4829,8,True,28,1
819,1,2272,9,False,0,0
819,1,1851,10,True,13,4
820,1,3933,1,True,60,5
820,1,68,2,False,0,0
820,1,3255,3,True,45,0
820,1,1246,4,False,0,0
820,1,1850,5,True,22,1
820,1,2171,6,True,73,2
820,1,652,7,True,29,5
820,1,958,8,False,0,0
820,1,483,9,True,18,3
820,1,4546,10,False,0,0
820,2,1270,1,True,81,5
820,2,853,2,False,0,0
820,2,439,3,True,89,1
820,2,3814,4,True,34,5
820,2,3387,5,True,37,0
820,2,1058,6,False,0,0
820,2,3025,7,False,0,0
820,2,1622,8,False,0,0
820,2,4558,9,True,42,2
820,2,3308,10,False,0,0
820,3,4571,1,False,0,0
820,3,54,2,True,63,4
820,3,1319,3,False,0,0
820,3,36,4,False,0,0
820,3,2470,5,False,0,0
820,3,1654,6,True,98,5
820,3,402,7,True,71,4
820,3,3199,8,False,0,0
820,3,863,9,False,0,0
820,3,78,10,True,44,1
820,4,1344,1,True,43,2
820,4,4623,2,False,0,0
820,4,1423,3,False,0,0
820,4,2522,4,False,0,0
820,4,552,5,True,70,5
820,4,1813,6,False,0,0
820,4,1614,7,False,0,0
820,4,2360,8,False,0,0
820,4,1786,9,True,86,1
820,4,3053,10,False,0,0
820,5,2480,1,True,61,3
820,5,1178,2,False,0,0
820,5,2577,3,False,0,0
820,5,2884,4,True,58,5
820,5,189,5,False,0,0
820,5,2050,6,False,0,0
820,5,4344,7,False,0,0
820,5,3318,8,True,39,5
820,5,2055,9,False,0,0
820,5,1631,10,True,71,2
820,6,692,1,False,0,0
820,6,1106,2,True,87,2
820,6,313,3,False,0,0
820,6,4095,4,False,0,0
820,6,3143,5,True,86,2
820,6,1055,6,True,63,5
820,6,3182,7,False,0,0
820,6,4424,8,False,0,0
820,6,1818,9,True,44,2
820,6,2976,10,False,0,0
821,1,3189,1,True,75,2
821,1,4484,2,False,0,0
821,1,1559,3,False,0,0
821,1,4200,4,False,0,0
821,1,3636,5,True,29,1
821,1,2438,6,True,49,1
821,1,2364,7,False,0,0
821,1,3265,8,False,0,0
821,1,290,9,True,90,4
821,1,307,10,True,64,5
821,2,1691,1,True,24,0
821,2,3327,2,False,0,0
821,2,4803,3,True,46,4
821,2,2355,4,False,0,0
821,2,1684,5,True,97,3
821,2,1848,6,False,0,0
821,2,4667,7,False,0,0
821,2,21,8,False,0,0
821,2,2461,9,False,0,0
821,2,2258,10,False,0,0
822,1,4298,1,True,95,4
822,1,4376,2,False,0,0
822,1,3524,3,False,0,0
822,1,3101,4,True,82,5
822,1,2146,5,False,0,0
822,1,2173,6,False,0,0
822,1,2491,7,False,0,0
822,1,4672,8,False,0,0
822,1,3984,9,True,56,4
822,1,2661,10,False,0,0
822,2,3290,1,False,0,0
822,2,3685,2,True,80,1
822,2,1649,3,True,23,3
822,2,1957,4,False,0,0
822,2,2903,5,True,40,5
822,2,4344,6,True,14,3
822,2,3755,7,False,0,0
822,2,4763,8,False,0,0
822,2,3620,9,True,83,2
822,2,1115,10,True,29,0
822,3,157,1,False,0,0
822,3,3604,2,True,43,4
822,3,477,3,False,0,0
822,3,3582,4,True,46,3
822,3,3707,5,False,0,0
822,3,4433,6,True,63,3
822,3,507,7,True,32,5
822,3,4111,8,False,0,0
822,3,2534,9,False,0,0
822,3,4369,10,False,0,0
822,4,1058,1,True,75,2
822,4,290,2,True,11,3
822,4,2515,3,False,0,0
822,4,4307,4,True,57,0
822,4,3228,5,True,57,1
822,4,2673,6,True,75,0
822,4,1823,7,False,0,0
822,4,2764,8,True,78,2
822,4,476,9,True,59,3
822,4,1378,10,True,81,5
822,5,2012,1,True,78,5
822,5,2368,2,False,0,0
822,5,4532,3,False,0,0
822,5,3527,4,True,10,0
822,5,4239,5,True,35,3
822,5,3885,6,True,31,3
822,5,4308,7,False,0,0
822,5,1806,8,True,17,0
822,5,36,9,False,0,0
822,5,1855,10,False,0,0
823,1,1617,1,False,0,0
823,1,3928,2,False,0,0
823,1,1477,3,True,78,0
823,1,1022,4,False,0,0
823,1,2617,5,True,39,0
823,1,2461,6,True,80,1
823,1,2213,7,True,11,0
823,1,1138,8,False,0,0
823,1,1274,9,True,46,5
823,1,1715,10,False,0,0
824,1,1935,1,False,0,0
824,1,2607,2,False,0,0
824,1,2826,3,False,0,0
824,1,563,4,True,69,3
824,1,3365,5,True,42,5
824,1,592,6,False,0,0
824,1,662,7,False,0,0
824,1,2376,8,False,0,0
824,1,2686,9,False,0,0
824,1,2907,10,False,0,0
825,1,1035,1,False,0,0
825,1,2480,2,True,99,2
825,1,3005,3,True,70,2
825,1,1383,4,False,0,0
825,1,3243,5,True,43,0
825,1,4583,6,True,65,0
825,1,1267,7,True,77,2
825,1,4824,8,True,85,5
825,1,2927,9,False,0,0
825,1,4529,10,False,0,0
825,2,1062,1,True,76,2
825,2,1346,2,True,75,5
825,2,2190,3,True,68,0
825,2,2964,4,True,90,5
825,2,550,5,True,59,5
825,2,3169,6,True,51,0
825,2,4603,7,False,0,0
825,2,4238,8,True,38,2
825,2,4099,9,False,0,0
825,2,2972,10,True,17,5
825,3,2051,1,True,49,3
825,3,4417,2,True,22,1
825,3,1331,3,False,0,0
825,3,4602,4,True,10,0
825,3,460,5,False,0,0
825,3,3776,6,True,60,5
825,3,3972,7,False,0,0
825,3,1188,8,True,94,3
825,3,2341,9,True,73,2
825,3,813,10,True,37,5
825,4,3649,1,False,0,0
825,4,3492,2,False,0,0
825,4,4536,3,True,25,4
825,4,3937,4,False,0,0
825,4,70,5,True,65,4
825,4,1504,6,True,13,0
825,4,2508,7,False,0,0
825,4,3791,8,False,0,0
825,4,4156,9,False,0,0
825,4,3676,10,False,0,0
825,5,685,1,False,0,0
825,5,3066,2,True,93,4
825,5,4617,3,False,0,0
825,5,282,4,False,0,0
825,5,940,5,False,0,0
825,5,1024,6,False,0,0
825,5,1343,7,True,49,2
825,5,759,8,True,14,5
825,5,3346,9,True,53,2
825,5,4302,10,False,0,0
825,6,195,1,False,0,0
825,6,3571,2,False,0,0
825,6,2473,3,True,60,5
825,6,3460,4,True,84,2
825,6,4715,5,True,68,3
825,6,3603,6,True,45,2
825,6,2071,7,True,26,2
825,6,4622,8,False,0,0
825,6,517,9,True,71,2
825,6,2295,10,True,88,1
825,7,2851,1,True,81,5
825,7,2504,2,True,53,3
825,7,4239,3,False,0,0
825,7,2855,4,True,79,4
825,7,2726,5,True,99,0
825,7,3579,6,True,85,1
825,7,3639,7,True,94,3
825,7,1665,8,False,0,0
825,7,192,9,True,71,0
825,7,3821,10,False,0,0
825,8,2364,1,True,48,1
825,8,1181,2,False,0,0
825,8,3269,3,False,0,0
825,8,3616,4,True,90,0
825,8,1524,5,False,0,0
825,8,534,6,False,0,0
825,8,3736,7,False,0,0
825,8,2073,8,False,0,0
825,8,4226,9,True,11,1
825,8,4444,10,False,0,0
825,9,3610,1,True,97,5
825,9,1359,2,False,0,0
825,9,4600,3,False,0,0
825,9,2028,4,False,0,0
825,9,2312,5,False,0,0
825,9,2165,6,False,0,0
825,9,683,7,True,34,3
825,9,1746,8,False,0,0
825,9,312,9,False,0,0
825,9,2685,10,True,46,1
825,10,1330,1,False,0,0
825,10,4581,2,False,0,0
825,10,1936,3,True,35,2
825,10,4817,4,True,39,5
825,10,449,5,False,0,0
825,10,4579,6,True,41,3
825,10,178,7,True,15,1
825,10,1729,8,False,0,0
825,10,3978,9,True,15,0
825,10,2073,10,False,0,0
826,1,4238,1,False,0,0
826,1,4632,2,False,0,0
826,1,2745,3,False,0,0
826,1,955,4,True,75,4
826,1,1923,5,False,0,0
826,1,349,6,False,0,0
826,1,2464,7,False,0,0
826,1,753,8,True,40,2
826,1,1845,9,True,65,1
826,1,3833,10,False,0,0
826,2,3343,1,True,55,2
826,2,1764,2,True,65,2
826,2,4562,3,False,0,0
826,2,3698,4,False,0,0
826,2,4569,5,True,26,2
826,2,396,6,True,31,1
826,2,3118,7,True,20,3
826,2,133,8,False,0,0
826,2,1667,9,False,0,0
826,2,274,10,False,0,0
827,1,2290,1,False,0,0
827,1,1337,2,False,0,0
827,1,737,3,False,0,0
827,1,4399,4,False,0,0
827,1,3725,5,True,75,2
827,1,3925,6,True,63,5
827,1,4430,7,True,72,0
827,1,789,8,False,0,0
827,1,4602,9,False,0,0
827,1,3688,10,True,86,2
827,2,1587,1,False,0,0
827,2,1196,2,False,0,0
827,2,677,3,True,85,5
827,2,1948,4,True,21,3
827,2,2988,5,True,70,0
827,2,4188,6,True,87,2
827,2,3298,7,True,48,4
827,2,2628,8,True,80,5
